category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
screw,4,scratch,0.0060577392578125,defocus,4,wiener_nsr_0.01,classical,0.03253306448459625,0.049618958055243745,-3.8946843942088867,20.901444393537055,20.844905451939646,0.7501043677330017,32.464404299400364
screw,4,scratch,0.0060577392578125,defocus,4,wiener_nsr_0.1,classical,0.008927801623940468,0.03759484713918424,-7.4732767528185615,19.481238316507927,19.394127158056055,0.7844783663749695,32.464404299400364
screw,4,scratch,0.0060577392578125,defocus,4,wiener_nsr_1,classical,0.0007665422745049,0.027452552334824187,-33.99198752069542,8.628942602603622,8.598930751838974,0.6547808051109314,32.464404299400364
screw,4,scratch,0.0060577392578125,motion,2,identity,classical,0.9175988435745239,1.0,0.0,36.84096511878667,36.790501669682364,0.9623448848724365,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,2,wiener_nsr_1e-05,classical,0.05759118124842644,0.05636629081058873,-16.178505137779517,16.40978876002852,16.40214359656587,0.06787503510713577,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,2,wiener_nsr_0.0001,classical,0.04792682081460953,0.07912219587689887,-7.699870183032942,20.095662436204712,20.056826753342673,0.4054008424282074,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,2,wiener_nsr_0.001,classical,0.029399694874882698,0.08293643871578735,-5.053080393524159,22.1359168279379,22.060342171973698,0.6654634475708008,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,2,wiener_nsr_0.01,classical,0.012038461863994598,0.08411426616668581,-4.509804063581053,22.958760725214077,22.85176815492836,0.7415309548377991,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,2,wiener_nsr_0.1,classical,0.00724914250895381,0.08552596349025629,-11.288800309868842,20.67397118267617,20.549671883054643,0.767014741897583,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,2,wiener_nsr_1,classical,0.004783334210515022,0.08775738916684946,-54.69989075211275,8.680584635098949,8.649819511579329,0.6402990818023682,36.790501669682364
screw,4,scratch,0.0060577392578125,motion,3,identity,classical,0.4742242097854614,1.0,0.0,32.46864611524094,32.13837460910684,0.9124158024787903,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,3,wiener_nsr_1e-05,classical,0.12089584022760391,0.03535790465392542,-7.093818014764393,18.81351557482438,18.784709530965916,0.17449362576007843,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,3,wiener_nsr_0.0001,classical,0.09322352707386017,0.012952901314437285,-4.596262136842362,20.764244480847374,20.716612763227257,0.41826948523521423,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,3,wiener_nsr_0.001,classical,0.09176550060510635,0.1846270678590025,-3.3589423038470176,21.737949853358522,21.667722288947395,0.6432240009307861,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,3,wiener_nsr_0.01,classical,0.09688529372215271,0.546765910263662,-3.0654350945370368,22.200023352993323,22.101072263780818,0.7440549731254578,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,3,wiener_nsr_0.1,classical,0.0628185048699379,0.5940571360938651,-6.9289969954142725,20.272659562243703,20.15193320466837,0.7842373847961426,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,3,wiener_nsr_1,classical,0.013361291959881783,0.37492150023487064,-33.858825459350314,8.662992157288548,8.632406702414709,0.6570950746536255,32.13837460910684
screw,4,scratch,0.0060577392578125,motion,4,identity,classical,0.42841625213623047,1.0,0.0,31.45206023186524,31.1569469951117,0.8934633135795593,31.1569469951117
screw,4,scratch,0.0060577392578125,motion,4,wiener_nsr_1e-05,classical,0.6679778695106506,0.006355303570058035,-9.257661264959879,15.479047294409241,15.469048841176052,0.10273536294698715,31.1569469951117
screw,4,scratch,0.0060577392578125,motion,4,wiener_nsr_0.0001,classical,0.2801615595817566,0.08914644736037586,-5.630393837822841,18.380893577516662,18.361149899679045,0.29733899235725403,31.1569469951117
screw,4,scratch,0.0060577392578125,motion,4,wiener_nsr_0.001,classical,0.08460593968629837,0.20645095309011907,-3.7526518249432472,20.141433980689506,20.10541612425125,0.5915754437446594,31.1569469951117
screw,4,scratch,0.0060577392578125,motion,4,wiener_nsr_0.01,classical,0.06403536349534988,0.22592253441031385,-3.232035710623757,20.88484912338773,20.831301654709037,0.7316097617149353,31.1569469951117
screw,4,scratch,0.0060577392578125,motion,4,wiener_nsr_0.1,classical,0.04229769855737686,0.10554228152213929,-6.287918744811085,19.500121995133075,19.412726192744373,0.7802113890647888,31.1569469951117
screw,4,scratch,0.0060577392578125,motion,4,wiener_nsr_1,classical,0.017474496737122536,0.10830567712989912,-29.12456404105246,8.629357469041597,8.599262137324125,0.65489262342453,31.1569469951117
screw,5,blob,0.017852783203125,defocus,2,identity,classical,0.9939330816268921,1.0,0.0,38.496381565564064,38.3271981533215,0.9660932421684265,38.3271981533215
screw,5,blob,0.017852783203125,defocus,2,wiener_nsr_1e-05,classical,0.7646036148071289,0.541812644813938,-9.593034043208748,19.641837767374625,19.61855325739609,0.3698786795139313,38.3271981533215
screw,5,blob,0.017852783203125,defocus,2,wiener_nsr_0.0001,classical,0.7502346038818359,0.5477281428336317,-7.839688407978542,20.225479130210033,20.1938338875523,0.6090033650398254,38.3271981533215
screw,5,blob,0.017852783203125,defocus,2,wiener_nsr_0.001,classical,0.7486466765403748,0.5475938615654906,-7.03118933677073,20.422659658095323,20.388787442439554,0.7133963704109192,38.3271981533215
screw,5,blob,0.017852783203125,defocus,2,wiener_nsr_0.01,classical,0.7419686317443848,0.550105321219859,-6.821761688621381,20.534090631410006,20.503610319690267,0.7562601566314697,38.3271981533215
screw,5,blob,0.017852783203125,defocus,2,wiener_nsr_0.1,classical,0.6808801889419556,0.5482093310743839,-13.639149859182128,18.888538762833157,18.90858079451473,0.776675283908844,38.3271981533215
screw,5,blob,0.017852783203125,defocus,2,wiener_nsr_1,classical,0.37350982427597046,0.5292318432111971,-60.563262571289144,8.173083820884973,8.20137724042705,0.646579921245575,38.3271981533215
screw,5,blob,0.017852783203125,defocus,3,identity,classical,0.9877846240997314,1.0,0.0,36.06318700410305,35.87748796178014,0.9491135478019714,35.87748796178014
screw,5,blob,0.017852783203125,defocus,3,wiener_nsr_1e-05,classical,0.70170658826828,0.4049369046343637,-9.848491177032894,18.037017979032235,18.020124095649077,0.2547209560871124,35.87748796178014
screw,5,blob,0.017852783203125,defocus,3,wiener_nsr_0.0001,classical,0.6581015586853027,0.44782126664858296,-7.457192840981294,19.0935292673469,19.062857159815255,0.521554172039032,35.87748796178014
screw,5,blob,0.017852783203125,defocus,3,wiener_nsr_0.001,classical,0.6500523090362549,0.4414055358889084,-6.348249921042661,19.49836026351577,19.46057842193163,0.6881268620491028,35.87748796178014
screw,5,blob,0.017852783203125,defocus,3,wiener_nsr_0.01,classical,0.6438031196594238,0.43597857652478567,-6.100511149863871,19.649287570701684,19.614398328782638,0.7528724670410156,35.87748796178014
screw,5,blob,0.017852783203125,defocus,3,wiener_nsr_0.1,classical,0.5905815362930298,0.4588237489770937,-11.258655505448255,18.314718802057175,18.33337263645455,0.7773732542991638,35.87748796178014
