category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,residual_corr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
carpet,5,blob,0.017852783203125,mixed,2,restormer_deblur,deep,1.0491018295288086,0.6217007779928523,0.7102337956193883,0.10686389189321022,20.85579275409686,20.868002367030215,0.6309989094734192,19.88431743470087
carpet,5,blob,0.017852783203125,mixed,2,divide_lpres_on,deep,1.2197707891464233,0.2383571236619354,0.39800851865523174,-0.644074191154882,15.416342842385962,15.432280219661738,0.4035598933696747,19.88431743470087
carpet,5,blob,0.017852783203125,mixed,2,divide_lpres_off,deep,0.8510565161705017,0.09438515996498036,0.2556765068240325,-0.2654415289238756,17.614146653962536,17.61464031491018,0.48860740661621094,19.88431743470087
carpet,5,blob,0.017852783203125,mixed,3,identity,classical,0.9729040861129761,0.9242595704697306,1.0,0.0,19.913191246835733,19.89119848418544,0.4656825065612793,19.89119848418544
carpet,5,blob,0.017852783203125,mixed,3,wiener,classical,0.9488993287086487,0.8212705089626477,0.8230586528560875,-0.561571856411373,16.26521854360632,16.26297519474732,-0.1616567224264145,19.89119848418544
carpet,5,blob,0.017852783203125,mixed,3,restormer_deblur,deep,0.9729040861129761,0.9242595704697306,1.0,0.0,19.913191246835733,19.89119848418544,0.4656825065612793,19.89119848418544
carpet,5,blob,0.017852783203125,mixed,3,divide_lpres_on,deep,0.9713476896286011,0.9177421520804128,0.9630193912366228,-0.02748962393985077,19.74940294203921,19.726655619714396,0.46290692687034607,19.89119848418544
carpet,5,blob,0.017852783203125,mixed,3,divide_lpres_off,deep,1.0002312660217285,-0.6096619871160711,1.5503570742629356,-0.010951500727901742,19.83597738266652,19.653766208784873,0.46963581442832947,19.89119848418544
carpet,5,blob,0.017852783203125,mixed,4,identity,classical,0.9733890891075134,0.9604705433535291,1.0,0.0,16.13538366968895,16.134725218583398,0.01347386371344328,16.134725218583398
carpet,5,blob,0.017852783203125,mixed,4,wiener,classical,0.9454432129859924,0.8554778594479605,0.9131355095205799,0.04207421204581285,16.449290492328878,16.44902014265612,0.0839192271232605,16.134725218583398
carpet,5,blob,0.017852783203125,mixed,4,restormer_deblur,deep,0.9733890891075134,0.9604705433535291,1.0,0.0,16.13538366968895,16.134725218583398,0.01347386371344328,16.134725218583398
carpet,5,blob,0.017852783203125,mixed,4,divide_lpres_on,deep,0.9640543460845947,0.971677219624925,1.0484850035355515,0.0139213768330404,17.10284840380701,17.098648342879876,0.014369589276611805,16.134725218583398
carpet,5,blob,0.017852783203125,mixed,4,divide_lpres_off,deep,0.906817615032196,-0.3688245435257169,0.6241438491757892,-0.011144908509264972,17.22315737488849,17.12894375140583,0.005724042188376188,16.134725218583398
carpet,6,texture,0.0126495361328125,defocus,2,identity,classical,0.942513644695282,0.6917433722974062,1.0,0.0,22.156303210262056,22.179772595619763,0.640195906162262,22.179772595619763
carpet,6,texture,0.0126495361328125,defocus,2,wiener,classical,0.6492313742637634,-0.07536859545898321,0.26690135018642125,-1.2023100959048079,15.408569291341456,15.394458072695347,-0.095753014087677,22.179772595619763
carpet,6,texture,0.0126495361328125,defocus,2,restormer_deblur,deep,1.0388269424438477,0.7992603108137426,0.770610817375808,0.18485734191788428,23.80872105031669,23.813946376027708,0.84442138671875,22.179772595619763
carpet,6,texture,0.0126495361328125,defocus,2,divide_lpres_on,deep,0.9744153618812561,0.9406469822287846,0.6328360044067811,0.542506833517342,28.335753330873906,28.35886307043608,0.9518148303031921,22.179772595619763
carpet,6,texture,0.0126495361328125,defocus,2,divide_lpres_off,deep,0.9629421234130859,0.8974596507689855,0.6565254899672657,0.472537617671446,27.231790679055482,27.24596032798459,0.9284146428108215,22.179772595619763
carpet,6,texture,0.0126495361328125,defocus,3,identity,classical,0.9174366593360901,0.4506071625595932,1.0,0.0,19.730449155966816,19.75567073037764,0.3069615662097931,19.75567073037764
carpet,6,texture,0.0126495361328125,defocus,3,wiener,classical,0.5590695738792419,-0.02120353062069619,0.1818315314500136,-0.5864725281951677,15.855530818565606,15.835268229805756,-0.18637414276599884,19.75567073037764
carpet,6,texture,0.0126495361328125,defocus,3,restormer_deblur,deep,0.9526470303535461,0.5655341841385517,0.6969170543119347,0.13154034391510094,20.841280935199187,20.863576344176767,0.5724753141403198,19.75567073037764
carpet,6,texture,0.0126495361328125,defocus,3,divide_lpres_on,deep,0.9687506556510925,0.8756246449402416,0.5644395140616976,0.46400296619151515,24.973944355643567,25.00012730842097,0.8684261441230774,19.75567073037764
carpet,6,texture,0.0126495361328125,defocus,3,divide_lpres_off,deep,0.9579799771308899,0.8551214055078475,0.5813315164179624,0.4418406129443363,24.617325334249983,24.63662557321182,0.8508937954902649,19.75567073037764
carpet,6,texture,0.0126495361328125,defocus,4,identity,classical,0.8787509202957153,0.21292735212164474,1.0,0.0,18.384885174708742,18.408878180148353,0.02916664071381092,18.408878180148353
carpet,6,texture,0.0126495361328125,defocus,4,wiener,classical,0.38895460963249207,-0.007560743524469705,0.0933070854593451,-0.11943811538455518,17.45890162053067,17.394135360552184,0.08881714940071106,18.408878180148353
carpet,6,texture,0.0126495361328125,defocus,4,restormer_deblur,deep,0.8857147693634033,0.11422011474952079,0.8052515434898162,-0.07597673554321638,17.64402925256312,17.67194982350771,-0.0907231792807579,18.408878180148353
carpet,6,texture,0.0126495361328125,defocus,4,divide_lpres_on,deep,0.9614381790161133,0.8107346905277029,0.5799161363502134,0.4456855456468526,23.33673230607679,23.36228566745873,0.7785325646400452,18.408878180148353
carpet,6,texture,0.0126495361328125,defocus,4,divide_lpres_off,deep,0.954814612865448,0.8062082609852439,0.5881713284242588,0.4410994557095612,23.279149279931666,23.298571979852575,0.7703484892845154,18.408878180148353
carpet,6,texture,0.0126495361328125,motion,2,identity,classical,0.9279420375823975,0.6200412140879482,1.0,0.0,21.138930612091524,21.159942400133755,0.5432846546173096,21.159942400133755
carpet,6,texture,0.0126495361328125,motion,2,wiener,classical,0.7454692721366882,0.046921214804287015,0.3388463177691232,-0.5710285360531069,17.224715921992516,17.206134346315554,0.2970291078090668,21.159942400133755
carpet,6,texture,0.0126495361328125,motion,2,restormer_deblur,deep,0.9791380167007446,0.6363752034204724,0.8813385515046833,0.10935048359332633,22.12722259599318,22.14348541309952,0.6781578063964844,21.159942400133755
carpet,6,texture,0.0126495361328125,motion,2,divide_lpres_on,deep,0.984518826007843,0.8511661884929695,0.5828034212724176,0.2970997636768933,23.764816444601806,23.782848253346742,0.8797464370727539,21.159942400133755
carpet,6,texture,0.0126495361328125,motion,2,divide_lpres_off,deep,0.9674134254455566,0.8350417325650354,0.6343969273956241,0.3472570701099116,24.44290963572349,24.46350111309306,0.8781186938285828,21.159942400133755
carpet,6,texture,0.0126495361328125,motion,3,identity,classical,0.9073828458786011,0.3116797229063553,1.0,0.0,18.784600076635535,18.811353057370773,0.14197991788387299,18.811353057370773
carpet,6,texture,0.0126495361328125,motion,3,wiener,classical,0.5734805464744568,0.021283021531165732,0.16591859858568747,-0.22168356672757272,17.063122807419397,17.025609656546084,0.100440114736557,18.811353057370773
carpet,6,texture,0.0126495361328125,motion,3,restormer_deblur,deep,0.9610177874565125,0.5477535440987262,0.7856654953502951,0.18511429011780756,20.53691552027308,20.5586420830079,0.48181435465812683,18.811353057370773
carpet,6,texture,0.0126495361328125,motion,3,divide_lpres_on,deep,0.9825721383094788,0.8541571995080691,0.5262236252367966,0.36931776647540515,22.536938035271206,22.541934933106536,0.7719770073890686,18.811353057370773
carpet,6,texture,0.0126495361328125,motion,3,divide_lpres_off,deep,0.9730401635169983,0.8306712502696054,0.5537906187159285,0.3695460110212426,22.584591153348264,22.59610545239291,0.7595764994621277,18.811353057370773
carpet,6,texture,0.0126495361328125,motion,4,identity,classical,0.8745291829109192,0.25219221145031145,1.0,0.0,18.42772970098078,18.45185589520533,0.05966566503047943,18.45185589520533
carpet,6,texture,0.0126495361328125,motion,4,wiener,classical,0.4066682457923889,-0.014937032213469283,0.09061044383304517,-0.12044742018749677,17.422143327821097,17.351156989633317,0.15309858322143555,18.45185589520533
carpet,6,texture,0.0126495361328125,motion,4,restormer_deblur,deep,0.9538614153862,0.5735491240511283,0.7628766276336433,0.2658738450622192,21.088596015816297,21.115808371157534,0.5498226284980774,18.45185589520533
carpet,6,texture,0.0126495361328125,motion,4,divide_lpres_on,deep,0.9632857441902161,0.8519250946817672,0.4958880889223783,0.4550061157282762,23.349276127786595,23.37176481521825,0.8105487823486328,18.45185589520533
carpet,6,texture,0.0126495361328125,motion,4,divide_lpres_off,deep,0.9543213844299316,0.8306902049798284,0.5179833424361125,0.4473906943141134,23.251513720929058,23.274597821538194,0.7974126935005188,18.45185589520533
carpet,6,texture,0.0126495361328125,noise,2,identity,classical,0.999292254447937,0.9934371070524459,1.0,0.0,25.116762413308127,25.08363863905511,0.8907470703125,25.08363863905511
carpet,6,texture,0.0126495361328125,noise,2,wiener,classical,0.9044939279556274,-0.09823127065611738,0.7671358510162652,-5.127770656017171,14.131001141323907,14.151868205288125,-0.23221343755722046,25.08363863905511
carpet,6,texture,0.0126495361328125,noise,2,restormer_deblur,deep,0.999292254447937,0.9934371070524459,1.0,0.0,25.116762413308127,25.08363863905511,0.8907470703125,25.08363863905511
carpet,6,texture,0.0126495361328125,noise,2,divide_lpres_on,deep,0.9858874678611755,0.9867860954837995,1.0079221046908562,0.021360429467546127,27.902662044920564,27.884473034369762,0.9424477219581604,25.08363863905511
carpet,6,texture,0.0126495361328125,noise,2,divide_lpres_off,deep,0.9434191584587097,0.9173335966526821,1.1562611757394772,-0.1906797653312693,27.727440433941464,27.730114867260415,0.9364970326423645,25.08363863905511
carpet,6,texture,0.0126495361328125,noise,3,identity,classical,0.9978993535041809,0.9886219853056577,1.0,0.0,22.448588018354915,22.416755876083577,0.8170290589332581,22.416755876083577
carpet,6,texture,0.0126495361328125,noise,3,wiener,classical,0.9037123918533325,-0.09669452959614112,0.7635566625551382,-3.5880032772672257,13.837006334929043,13.85510773289058,-0.21545152366161346,22.416755876083577
carpet,6,texture,0.0126495361328125,noise,3,restormer_deblur,deep,0.9978993535041809,0.9886219853056577,1.0,0.0,22.448588018354915,22.416755876083577,0.8170290589332581,22.416755876083577
carpet,6,texture,0.0126495361328125,noise,3,divide_lpres_on,deep,0.9790021777153015,0.9838533430505368,1.011046053497941,0.06399058491980314,25.504618304891878,25.483731103296176,0.9024350047111511,22.416755876083577
carpet,6,texture,0.0126495361328125,noise,3,divide_lpres_off,deep,0.932470440864563,0.9148048858831012,1.183879045290263,-0.03926110072740863,26.432364263740638,26.43751152834119,0.91605144739151,22.416755876083577
carpet,6,texture,0.0126495361328125,noise,4,identity,classical,1.0027060508728027,0.9815682272516073,1.0,0.0,20.182626353740933,20.152264542337,0.7281589508056641,20.152264542337
carpet,6,texture,0.0126495361328125,noise,4,wiener,classical,0.9077016115188599,-0.10003238856195198,0.7702570884930707,-2.564280543861084,13.466228007224114,13.48026151560893,-0.1884845495223999,20.152264542337
carpet,6,texture,0.0126495361328125,noise,4,restormer_deblur,deep,1.0027060508728027,0.9815682272516073,1.0,0.0,20.182626353740933,20.152264542337,0.7281589508056641,20.152264542337
carpet,6,texture,0.0126495361328125,noise,4,divide_lpres_on,deep,0.9776089191436768,0.9762126326801194,1.018317500769521,0.09466346280572246,23.396132199077503,23.373254343670084,0.848039448261261,20.152264542337
carpet,6,texture,0.0126495361328125,noise,4,divide_lpres_off,deep,0.8871468901634216,0.887186281122411,1.1343573319210547,0.05406506894913321,24.96932975444061,24.972957233305323,0.8853588104248047,20.152264542337
carpet,6,texture,0.0126495361328125,mixed,2,identity,classical,1.3661853075027466,0.6043697055296279,1.0,0.0,14.416620674133778,14.362321988229965,0.5578747391700745,14.362321988229965
carpet,6,texture,0.0126495361328125,mixed,2,wiener,classical,1.074421763420105,0.09558471875755489,0.35445158008417366,-0.12253897618518494,12.80704187084358,12.783131077185626,0.29312917590141296,14.362321988229965
carpet,6,texture,0.0126495361328125,mixed,2,restormer_deblur,deep,1.4066842794418335,0.757349223963153,0.8782422997564054,0.011642356801251696,14.740612500021328,14.67215117324951,0.7276137471199036,14.362321988229965
carpet,6,texture,0.0126495361328125,mixed,2,divide_lpres_on,deep,1.3813978433609009,0.7899672919762436,0.7003843869421641,-0.03859676699567638,13.864023543319433,13.81300658921658,0.6629953980445862,14.362321988229965
carpet,6,texture,0.0126495361328125,mixed,2,divide_lpres_off,deep,1.3528577089309692,0.7549293937882932,0.7973844009150846,0.07291929775113415,14.888774724236537,14.84130100207128,0.695824146270752,14.362321988229965
carpet,6,texture,0.0126495361328125,mixed,3,identity,classical,0.8771423101425171,0.3603777733600341,1.0,0.0,18.676258793274055,18.699944728685402,0.12557461857795715,18.699944728685402
carpet,6,texture,0.0126495361328125,mixed,3,wiener,classical,0.5539267659187317,0.01219780078088929,0.18376453918840327,-0.15860291691302342,17.418318033476705,17.377946086695108,0.17393679916858673,18.699944728685402
carpet,6,texture,0.0126495361328125,mixed,3,restormer_deblur,deep,0.9680404663085938,0.7592633724618344,0.9134650921401609,0.24666418150075764,21.1868459098537,21.21037161651627,0.5591223835945129,18.699944728685402
carpet,6,texture,0.0126495361328125,mixed,3,divide_lpres_on,deep,0.9783201813697815,0.8743959715712027,0.7177304388706284,0.2741192093232315,21.57427640338704,21.58304860810813,0.6903706192970276,18.699944728685402
