category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
bottle,6,texture,0.0126495361328125,motion,2,wiener_hqs_rawpixel,classical,0.9206339716911316,1.0,0.0,32.36744947851313,32.216274232891095,0.9087819457054138,32.216274232891095
bottle,6,texture,0.0126495361328125,motion,2,wiener_hqs_vst,classical,0.9206336736679077,0.9999991677281106,-1.3931742655071133e-06,32.36744947851313,32.216274232891095,0.9087791442871094,32.216274232891095
bottle,6,texture,0.0126495361328125,motion,2,wiener_hqs_vst_nofloor,classical,0.9206336736679077,0.9999991677281106,-1.3931742655071133e-06,32.36744947851313,32.216274232891095,0.9087791442871094,32.216274232891095
bottle,6,texture,0.0126495361328125,motion,3,identity,classical,0.8931066393852234,1.0,0.0,28.720428201676246,28.678649464359825,0.8491020798683167,28.678649464359825
bottle,6,texture,0.0126495361328125,motion,3,wiener,classical,0.5514918565750122,1.503153884732015,-4.57409840559999,13.418947856601458,13.462569869454493,0.4991507828235626,28.678649464359825
bottle,6,texture,0.0126495361328125,motion,3,wiener_dbde_nsr,classical,0.5514918565750122,1.503153884732015,-4.57409840559999,13.418947856601458,13.462569869454493,0.4991507828235626,28.678649464359825
bottle,6,texture,0.0126495361328125,motion,3,wiener_hqs_rawpixel,classical,0.981532633304596,0.7982738934425593,0.4728087604832262,35.216213863116025,35.13558667683698,0.9384071826934814,28.678649464359825
bottle,6,texture,0.0126495361328125,motion,3,wiener_hqs_vst,classical,0.9505502581596375,0.8139914963504217,0.12885770268954144,31.22696027081972,31.21140880845358,0.8733954429626465,28.678649464359825
bottle,6,texture,0.0126495361328125,motion,3,wiener_hqs_vst_nofloor,classical,0.5964133739471436,0.6453766669979054,-6.098761359970989,13.297455508782367,13.274494229568493,0.18776263296604156,28.678649464359825
bottle,6,texture,0.0126495361328125,motion,4,identity,classical,0.8567333221435547,1.0,0.0,25.775895965085525,25.76891908827956,0.7719414234161377,25.76891908827956
bottle,6,texture,0.0126495361328125,motion,4,wiener,classical,0.415182501077652,1.3799405697441642,-4.032917819482026,12.04667531163555,12.092863670350877,0.4581146240234375,25.76891908827956
bottle,6,texture,0.0126495361328125,motion,4,wiener_dbde_nsr,classical,0.415182501077652,1.3799405697441642,-4.032917819482026,12.04667531163555,12.092863670350877,0.4581146240234375,25.76891908827956
bottle,6,texture,0.0126495361328125,motion,4,wiener_hqs_rawpixel,classical,0.950890064239502,0.73563523468428,0.3687680569405306,31.598105677753416,31.58375295322115,0.8660328388214111,25.76891908827956
bottle,6,texture,0.0126495361328125,motion,4,wiener_hqs_vst,classical,0.8809185028076172,0.776733081285111,0.0580353109709798,27.712508119068286,27.723069705765266,0.7809369564056396,25.76891908827956
bottle,6,texture,0.0126495361328125,motion,4,wiener_hqs_vst_nofloor,classical,0.3622056543827057,0.32579607629850527,-9.422565308735892,7.952685377071292,7.9340989915309255,0.05241446569561958,25.76891908827956
bottle,7,scratch,0.01239013671875,defocus,2,identity,classical,0.8806498050689697,1.0,0.0,34.673006971036486,34.0414815077642,0.9453816413879395,34.0414815077642
bottle,7,scratch,0.01239013671875,defocus,2,wiener,classical,0.014587929472327232,0.08846355202795768,-9.479074502771937,14.129497778435722,14.013000792515871,0.4497772753238678,34.0414815077642
bottle,7,scratch,0.01239013671875,defocus,2,wiener_dbde_nsr,classical,0.014587929472327232,0.08846355202795768,-9.479074502771937,14.129497778435722,14.013000792515871,0.4497772753238678,34.0414815077642
bottle,7,scratch,0.01239013671875,defocus,2,wiener_hqs_rawpixel,classical,0.9828559756278992,1.2589254934960956,0.6045816871392116,42.13547475439671,41.49722360303712,0.9875537753105164,34.0414815077642
bottle,7,scratch,0.01239013671875,defocus,2,wiener_hqs_vst,classical,1.0002039670944214,1.249037757237063,0.3730614053808976,37.39869993282296,37.32988147837253,0.9730170369148254,34.0414815077642
bottle,7,scratch,0.01239013671875,defocus,2,wiener_hqs_vst_nofloor,classical,1.025456190109253,1.2404157332009234,-3.6405961937302855,23.47515843617277,23.489988706095062,0.5537009239196777,34.0414815077642
bottle,7,scratch,0.01239013671875,defocus,3,identity,classical,0.807654619216919,1.0,0.0,31.48198846759029,30.94880613596051,0.899094820022583,30.94880613596051
bottle,7,scratch,0.01239013671875,defocus,3,wiener,classical,0.011552980169653893,0.013864588316346474,-6.468409098572751,13.322469815603794,13.239388825245177,0.46731218695640564,30.94880613596051
bottle,7,scratch,0.01239013671875,defocus,3,wiener_dbde_nsr,classical,0.011552980169653893,0.013864588316346474,-6.468409098572751,13.322469815603794,13.239388825245177,0.46731218695640564,30.94880613596051
bottle,7,scratch,0.01239013671875,defocus,3,wiener_hqs_rawpixel,classical,0.9745872020721436,1.6116713061609194,0.6500545272376099,39.72004605932378,39.101254939169316,0.9778509140014648,30.94880613596051
